file,recursive_calls,unit_props,pure_literals,backtracks,avg_time_sec,median_time_sec,stdev_time_sec,result
uuf50-0393.cnf,171,1149,22,171,0.078239,0.078008,0.000752,UNSAT
uuf50-0394.cnf,35,249,2,35,0.020195,0.020105,0.000324,UNSAT
uuf50-0395.cnf,145,927,19,145,0.069854,0.06967,0.000614,UNSAT
uuf50-0396.cnf,133,850,2,133,0.071712,0.071567,0.000757,UNSAT
uuf50-0397.cnf,55,371,10,55,0.028102,0.028015,0.000336,UNSAT
uuf50-0398.cnf,133,1116,7,133,0.068409,0.068258,0.00063,UNSAT
uuf50-0399.cnf,123,956,3,123,0.068749,0.06861,0.000516,UNSAT
uuf50-04.cnf,109,742,14,109,0.055787,0.055682,0.000496,UNSAT
uuf50-040.cnf,69,547,3,69,0.040856,0.040799,0.000467,UNSAT
uuf50-0400.cnf,95,641,6,95,0.051919,0.051753,0.000552,UNSAT
uuf50-0401.cnf,171,1100,20,171,0.082431,0.082274,0.000606,UNSAT
uuf50-0402.cnf,87,610,5,87,0.049323,0.04925,0.000477,UNSAT
uuf50-0403.cnf,135,955,20,135,0.071435,0.071245,0.000635,UNSAT
uuf50-0404.cnf,67,420,13,67,0.034093,0.034013,0.00036,UNSAT
uuf50-0405.cnf,139,1060,5,139,0.074981,0.074895,0.00062,UNSAT
uuf50-0406.cnf,143,1041,8,143,0.072906,0.071802,0.003511,UNSAT
uuf50-0407.cnf,93,717,17,93,0.04677,0.046572,0.000473,UNSAT
uuf50-0408.cnf,73,574,3,73,0.043672,0.043538,0.00047,UNSAT
uuf50-0409.cnf,139,991,6,139,0.072422,0.072228,0.000569,UNSAT
uuf50-041.cnf,117,882,19,117,0.060675,0.060558,0.000426,UNSAT
uuf50-0410.cnf,181,1181,16,181,0.08635,0.08574,0.001322,UNSAT
uuf50-0411.cnf,137,880,17,137,0.065958,0.065752,0.000554,UNSAT
uuf50-0412.cnf,151,890,8,151,0.074454,0.07429,0.000567,UNSAT
uuf50-0413.cnf,189,1356,10,189,0.096806,0.09606,0.003688,UNSAT
uuf50-0414.cnf,111,794,5,111,0.05936,0.05902,0.000818,UNSAT
uuf50-0415.cnf,111,613,8,111,0.059367,0.05905,0.00178,UNSAT
uuf50-0416.cnf,195,1350,14,195,0.091823,0.090962,0.002914,UNSAT
uuf50-0417.cnf,135,1065,21,135,0.069792,0.069646,0.000802,UNSAT
uuf50-0418.cnf,93,766,11,93,0.054494,0.054653,0.001091,UNSAT
uuf50-0419.cnf,91,628,18,91,0.047561,0.047134,0.00097,UNSAT
uuf50-042.cnf,129,1058,14,129,0.068157,0.067906,0.000935,UNSAT
uuf50-0420.cnf,83,499,9,83,0.039227,0.039145,0.000534,UNSAT
uuf50-0421.cnf,171,1231,8,171,0.088887,0.088678,0.000647,UNSAT
uuf50-0422.cnf,213,1580,7,213,0.105816,0.105553,0.000647,UNSAT
uuf50-0423.cnf,103,730,2,103,0.058349,0.057844,0.001014,UNSAT
uuf50-0424.cnf,99,647,6,99,0.051048,0.050912,0.000443,UNSAT
uuf50-0425.cnf,105,862,4,105,0.061099,0.060887,0.00055,UNSAT
uuf50-0426.cnf,73,456,8,73,0.039562,0.039405,0.000479,UNSAT
uuf50-0427.cnf,101,793,11,101,0.056646,0.056518,0.000449,UNSAT
uuf50-0428.cnf,121,800,7,121,0.066253,0.065461,0.002396,UNSAT
uuf50-0429.cnf,93,671,6,93,0.048596,0.048443,0.000562,UNSAT
uuf50-043.cnf,89,635,13,89,0.043417,0.043278,0.000475,UNSAT
uuf50-0430.cnf,91,608,8,91,0.048491,0.048334,0.000438,UNSAT
uuf50-0431.cnf,123,751,10,123,0.062433,0.061319,0.003417,UNSAT
uuf50-0432.cnf,79,606,11,79,0.041473,0.041298,0.000576,UNSAT
uuf50-0433.cnf,97,624,10,97,0.051606,0.051517,0.000477,UNSAT
uuf50-0434.cnf,63,416,9,63,0.034943,0.034803,0.000474,UNSAT
uuf50-0435.cnf,113,801,12,113,0.063028,0.062827,0.000585,UNSAT
uuf50-0436.cnf,65,527,4,65,0.041288,0.041137,0.000508,UNSAT
uuf50-0437.cnf,89,640,7,89,0.048317,0.047582,0.00199,UNSAT
uuf50-0438.cnf,91,626,7,91,0.051842,0.051318,0.001688,UNSAT
uuf50-0439.cnf,89,634,5,89,0.050525,0.050434,0.000492,UNSAT
uuf50-044.cnf,123,770,18,123,0.06158,0.060883,0.001903,UNSAT
uuf50-0440.cnf,137,983,6,137,0.068258,0.068055,0.000574,UNSAT
uuf50-0441.cnf,209,1472,28,209,0.099518,0.099311,0.000692,UNSAT
uuf50-0442.cnf,107,806,4,107,0.059023,0.057538,0.003759,UNSAT
uuf50-0443.cnf,121,798,3,121,0.070421,0.070224,0.000593,UNSAT
uuf50-0444.cnf,71,562,3,71,0.044088,0.043751,0.001137,UNSAT
uuf50-0445.cnf,99,798,10,99,0.055592,0.055213,0.001274,UNSAT
uuf50-0446.cnf,121,852,14,121,0.068119,0.065717,0.009447,UNSAT
uuf50-0447.cnf,119,800,17,119,0.062668,0.062381,0.001034,UNSAT
uuf50-0448.cnf,101,725,7,101,0.055574,0.055487,0.000596,UNSAT
uuf50-0449.cnf,103,825,11,103,0.057056,0.057167,0.000995,UNSAT
uuf50-045.cnf,157,1168,19,157,0.074925,0.074885,0.001771,UNSAT
uuf50-0450.cnf,81,567,7,81,0.045359,0.045175,0.000503,UNSAT
uuf50-0451.cnf,125,927,14,125,0.064746,0.064542,0.000662,UNSAT
uuf50-0452.cnf,83,753,10,83,0.045347,0.045235,0.000491,UNSAT
uuf50-0453.cnf,173,1190,26,173,0.081756,0.081658,0.0005,UNSAT
uuf50-0454.cnf,79,586,7,79,0.040493,0.040323,0.000465,UNSAT
uuf50-0455.cnf,225,1799,16,225,0.111582,0.111244,0.000602,UNSAT
uuf50-0456.cnf,113,804,13,113,0.061564,0.061204,0.000955,UNSAT
uuf50-0457.cnf,193,1050,16,193,0.088321,0.088186,0.000559,UNSAT
uuf50-0458.cnf,71,495,8,71,0.037214,0.037069,0.000445,UNSAT
uuf50-0459.cnf,111,823,11,111,0.059087,0.058698,0.001137,UNSAT
uuf50-046.cnf,121,835,20,121,0.059737,0.059342,0.00096,UNSAT
uuf50-0460.cnf,127,949,10,127,0.06187,0.062123,0.001246,UNSAT
uuf50-0461.cnf,77,607,9,77,0.043504,0.043238,0.000636,UNSAT
uuf50-0462.cnf,191,1387,8,191,0.101567,0.101683,0.002385,UNSAT
uuf50-0463.cnf,87,634,11,87,0.046188,0.046065,0.00044,UNSAT
uuf50-0464.cnf,41,342,6,41,0.023809,0.023723,0.000325,UNSAT
uuf50-0465.cnf,77,524,5,77,0.042977,0.042855,0.000458,UNSAT
uuf50-0466.cnf,115,853,13,115,0.059229,0.058831,0.000713,UNSAT
uuf50-0467.cnf,115,804,5,115,0.061061,0.060421,0.002068,UNSAT
uuf50-0468.cnf,161,1181,24,161,0.077231,0.076947,0.000622,UNSAT
uuf50-0469.cnf,121,822,4,121,0.066417,0.066166,0.000627,UNSAT
uuf50-047.cnf,95,792,4,95,0.050563,0.050399,0.000537,UNSAT
uuf50-0470.cnf,157,1154,16,157,0.082614,0.082356,0.000676,UNSAT
uuf50-0471.cnf,131,902,8,131,0.066551,0.066281,0.000587,UNSAT
uuf50-0472.cnf,73,504,5,73,0.043641,0.043442,0.000506,UNSAT
uuf50-0473.cnf,165,1105,20,165,0.076832,0.076572,0.000649,UNSAT
uuf50-0474.cnf,163,1353,35,163,0.077001,0.076814,0.000595,UNSAT
uuf50-0475.cnf,89,638,7,89,0.049786,0.04964,0.000474,UNSAT
uuf50-0476.cnf,193,1172,36,193,0.084756,0.084358,0.000716,UNSAT
uuf50-0477.cnf,107,734,17,107,0.052153,0.052064,0.000449,UNSAT
uuf50-0478.cnf,85,678,8,85,0.04518,0.045035,0.000457,UNSAT
uuf50-0479.cnf,131,794,13,131,0.066919,0.066723,0.000604,UNSAT
uuf50-048.cnf,143,1121,11,143,0.076009,0.075889,0.000491,UNSAT
uuf50-0480.cnf,99,862,13,99,0.054709,0.054488,0.000598,UNSAT
uuf50-0481.cnf,73,592,4,73,0.043297,0.042033,0.00352,UNSAT
uuf50-0482.cnf,151,1066,2,151,0.082898,0.082314,0.001248,UNSAT
uuf50-0483.cnf,75,585,10,75,0.032876,0.032764,0.000455,UNSAT
uuf50-0484.cnf,101,644,12,101,0.054357,0.054104,0.000719,UNSAT
uuf50-0485.cnf,63,350,2,63,0.034816,0.034708,0.000402,UNSAT
uuf50-0486.cnf,55,327,3,55,0.030082,0.029961,0.00046,UNSAT
uuf50-0487.cnf,77,610,1,77,0.046874,0.046649,0.00054,UNSAT
uuf50-0488.cnf,91,672,8,91,0.049182,0.048897,0.000579,UNSAT
uuf50-0489.cnf,223,1625,15,223,0.103795,0.103592,0.000596,UNSAT
uuf50-049.cnf,167,1051,18,167,0.075998,0.075744,0.0006,UNSAT
uuf50-0490.cnf,99,783,1,99,0.059179,0.059013,0.000511,UNSAT
uuf50-0491.cnf,77,550,9,77,0.041205,0.041066,0.000434,UNSAT
uuf50-0492.cnf,159,1200,17,159,0.084474,0.084307,0.000488,UNSAT
uuf50-0493.cnf,105,837,3,105,0.05318,0.05298,0.000538,UNSAT
uuf50-0494.cnf,91,566,20,91,0.04561,0.045446,0.000472,UNSAT
uuf50-0495.cnf,91,613,3,91,0.047748,0.047485,0.000562,UNSAT
uuf50-0496.cnf,109,772,6,109,0.061157,0.060997,0.000536,UNSAT
uuf50-0497.cnf,161,1273,27,161,0.086221,0.085989,0.000636,UNSAT
uuf50-0498.cnf,85,617,2,85,0.051721,0.051609,0.000465,UNSAT
uuf50-0499.cnf,77,516,13,77,0.039804,0.039688,0.000446,UNSAT
uuf50-05.cnf,71,520,9,71,0.037399,0.037284,0.000445,UNSAT
uuf50-050.cnf,109,885,8,109,0.063753,0.063614,0.000498,UNSAT
uuf50-0500.cnf,125,899,23,125,0.058723,0.058524,0.000556,UNSAT
uuf50-0501.cnf,93,717,2,93,0.05266,0.052476,0.000566,UNSAT
uuf50-0502.cnf,157,1241,5,157,0.085018,0.084539,0.001062,UNSAT
uuf50-0503.cnf,97,707,17,97,0.05052,0.050315,0.000539,UNSAT
uuf50-0504.cnf,69,506,10,69,0.035805,0.035326,0.001739,UNSAT
uuf50-0505.cnf,111,740,10,111,0.057947,0.056827,0.00272,UNSAT
uuf50-0506.cnf,87,631,6,87,0.047694,0.047525,0.000523,UNSAT
uuf50-0507.cnf,71,390,5,71,0.033291,0.033208,0.000384,UNSAT
uuf50-0508.cnf,83,776,5,83,0.044902,0.04477,0.000456,UNSAT
uuf50-0509.cnf,89,553,11,89,0.045622,0.045492,0.000455,UNSAT
uuf50-051.cnf,83,638,7,83,0.042981,0.042845,0.000451,UNSAT
uuf50-0510.cnf,43,294,2,43,0.026683,0.026125,0.001384,UNSAT
uuf50-0511.cnf,131,959,17,131,0.072628,0.07295,0.001484,UNSAT
uuf50-0512.cnf,195,1348,13,195,0.10015,0.100022,0.001485,UNSAT
uuf50-0513.cnf,75,600,3,75,0.045274,0.045205,0.000686,UNSAT
uuf50-0514.cnf,127,953,12,127,0.068576,0.06852,0.000762,UNSAT
uuf50-0515.cnf,67,447,3,67,0.037403,0.03728,0.000597,UNSAT
uuf50-0516.cnf,153,1194,8,153,0.0703,0.069579,0.001271,UNSAT
uuf50-0517.cnf,77,611,2,77,0.045533,0.045258,0.000806,UNSAT
uuf50-0518.cnf,189,1250,16,189,0.084752,0.084194,0.001787,UNSAT
uuf50-0519.cnf,111,743,4,111,0.061136,0.060965,0.000513,UNSAT
uuf50-052.cnf,165,1132,3,165,0.083521,0.083247,0.000612,UNSAT
uuf50-0520.cnf,197,1400,8,197,0.104077,0.103891,0.000666,UNSAT
uuf50-0521.cnf,81,600,4,81,0.045604,0.045514,0.000479,UNSAT
uuf50-0522.cnf,99,797,13,99,0.055262,0.05496,0.000688,UNSAT
uuf50-0523.cnf,85,595,16,85,0.046448,0.04592,0.001353,UNSAT
uuf50-0524.cnf,91,693,10,91,0.049767,0.049515,0.000535,UNSAT
uuf50-0525.cnf,139,858,14,139,0.061409,0.061164,0.000526,UNSAT
uuf50-0526.cnf,191,1142,17,191,0.090571,0.09031,0.000611,UNSAT
uuf50-0527.cnf,127,966,24,127,0.063786,0.063552,0.000639,UNSAT
uuf50-0528.cnf,103,686,7,103,0.052778,0.052593,0.000499,UNSAT
uuf50-0529.cnf,83,524,4,83,0.045656,0.045458,0.000522,UNSAT
uuf50-053.cnf,111,898,28,111,0.058503,0.058391,0.000411,UNSAT
uuf50-0530.cnf,83,546,14,83,0.039752,0.039596,0.000443,UNSAT
uuf50-0531.cnf,71,429,11,71,0.036113,0.035974,0.000465,UNSAT
uuf50-0532.cnf,111,993,18,111,0.060998,0.060789,0.000513,UNSAT
uuf50-0533.cnf,65,456,5,65,0.036377,0.036329,0.000324,UNSAT
uuf50-0534.cnf,127,856,6,127,0.059125,0.058953,0.000527,UNSAT
uuf50-0535.cnf,117,895,10,117,0.059177,0.059013,0.000456,UNSAT
uuf50-0536.cnf,77,657,8,77,0.043363,0.043238,0.000438,UNSAT
uuf50-0537.cnf,73,584,7,73,0.038191,0.038068,0.000402,UNSAT
uuf50-0538.cnf,139,884,40,139,0.054988,0.054854,0.000478,UNSAT
uuf50-0539.cnf,331,2301,54,331,0.136954,0.136608,0.000714,UNSAT
uuf50-054.cnf,243,1934,22,243,0.11796,0.117699,0.000586,UNSAT
uuf50-0540.cnf,107,733,22,107,0.046193,0.045781,0.001239,UNSAT
uuf50-0541.cnf,107,791,13,107,0.058135,0.058016,0.000432,UNSAT
uuf50-0542.cnf,109,773,8,109,0.052524,0.052341,0.000514,UNSAT
uuf50-0543.cnf,85,569,11,85,0.044652,0.044483,0.000464,UNSAT
uuf50-0544.cnf,95,688,7,95,0.051506,0.051395,0.000452,UNSAT
uuf50-0545.cnf,109,733,4,109,0.058366,0.05821,0.000493,UNSAT
uuf50-0546.cnf,173,1155,26,173,0.080745,0.080586,0.000507,UNSAT
uuf50-0547.cnf,109,844,12,109,0.059241,0.05877,0.001436,UNSAT
uuf50-0548.cnf,109,776,17,109,0.050693,0.050559,0.000446,UNSAT
uuf50-0549.cnf,175,1166,18,175,0.083662,0.083425,0.00051,UNSAT
uuf50-055.cnf,75,587,7,75,0.042043,0.041851,0.000508,UNSAT
uuf50-0550.cnf,109,765,18,109,0.048427,0.048263,0.000513,UNSAT
uuf50-0551.cnf,191,1316,21,191,0.086991,0.086791,0.000572,UNSAT
uuf50-0552.cnf,139,1004,31,139,0.064991,0.064784,0.000534,UNSAT
uuf50-0553.cnf,125,834,17,125,0.060529,0.060355,0.000576,UNSAT
uuf50-0554.cnf,61,520,8,61,0.034421,0.03437,0.000319,UNSAT
uuf50-0555.cnf,49,353,2,49,0.028678,0.028536,0.000445,UNSAT
uuf50-0556.cnf,111,808,27,111,0.049969,0.049823,0.000468,UNSAT
uuf50-0557.cnf,105,703,14,105,0.047564,0.047433,0.000484,UNSAT
uuf50-0558.cnf,129,764,2,129,0.065913,0.065729,0.000495,UNSAT
uuf50-0559.cnf,121,743,12,121,0.061951,0.061778,0.000518,UNSAT
uuf50-056.cnf,205,1434,16,205,0.100226,0.099875,0.000657,UNSAT
uuf50-0560.cnf,127,823,8,127,0.064744,0.064547,0.000508,UNSAT
uuf50-0561.cnf,97,536,6,97,0.042421,0.042294,0.00046,UNSAT
uuf50-0562.cnf,103,688,11,103,0.05269,0.052558,0.000463,UNSAT
uuf50-0563.cnf,113,861,11,113,0.059431,0.059211,0.000566,UNSAT
uuf50-0564.cnf,117,914,2,117,0.066809,0.066496,0.00081,UNSAT
uuf50-0565.cnf,163,1174,12,163,0.080008,0.079797,0.000588,UNSAT
uuf50-0566.cnf,143,1141,14,143,0.07468,0.074368,0.000651,UNSAT
uuf50-0567.cnf,39,256,9,39,0.019719,0.019716,5.9e-05,UNSAT
uuf50-0568.cnf,79,639,3,79,0.045078,0.044975,0.00046,UNSAT
uuf50-0569.cnf,67,442,4,67,0.038359,0.038208,0.000494,UNSAT
uuf50-057.cnf,79,559,5,79,0.042243,0.042118,0.000431,UNSAT
uuf50-0570.cnf,107,848,16,107,0.057922,0.057078,0.002053,UNSAT
uuf50-0571.cnf,87,636,13,87,0.046081,0.045937,0.00046,UNSAT
uuf50-0572.cnf,87,649,5,87,0.048342,0.048149,0.00053,UNSAT
uuf50-0573.cnf,129,861,2,129,0.066343,0.06613,0.000772,UNSAT
uuf50-0574.cnf,115,810,19,115,0.060986,0.060746,0.000632,UNSAT
uuf50-0575.cnf,145,922,5,145,0.068453,0.068167,0.000666,UNSAT
uuf50-0576.cnf,177,1233,27,177,0.078703,0.078485,0.00067,UNSAT
uuf50-0577.cnf,177,1412,34,177,0.094199,0.093845,0.000859,UNSAT
uuf50-0578.cnf,337,2384,17,337,0.153512,0.152666,0.00183,UNSAT
uuf50-0579.cnf,63,486,9,63,0.03754,0.037384,0.000485,UNSAT
uuf50-058.cnf,65,470,2,65,0.037151,0.037046,0.000328,UNSAT
uuf50-0580.cnf,45,328,3,45,0.02777,0.027636,0.000404,UNSAT
uuf50-0581.cnf,109,768,5,109,0.05851,0.058386,0.000679,UNSAT
uuf50-0582.cnf,103,682,1,103,0.058104,0.057634,0.001598,UNSAT
uuf50-0583.cnf,63,533,3,63,0.039495,0.038286,0.004183,UNSAT
uuf50-0584.cnf,75,570,4,75,0.042449,0.042208,0.000574,UNSAT
uuf50-0585.cnf,123,896,21,123,0.054053,0.053938,0.000441,UNSAT
uuf50-0586.cnf,129,970,7,129,0.071692,0.071544,0.000484,UNSAT
uuf50-0587.cnf,127,928,25,127,0.063313,0.063124,0.000542,UNSAT
uuf50-0588.cnf,147,1200,15,147,0.079511,0.079294,0.000637,UNSAT
uuf50-0589.cnf,89,709,10,89,0.048894,0.048734,0.000486,UNSAT
uuf50-059.cnf,133,935,1,133,0.077328,0.077117,0.000654,UNSAT
uuf50-0590.cnf,119,772,10,119,0.059575,0.059385,0.000536,UNSAT
uuf50-0591.cnf,203,1485,20,203,0.096658,0.096367,0.000684,UNSAT
uuf50-0592.cnf,73,590,7,73,0.041923,0.041774,0.000492,UNSAT
uuf50-0593.cnf,133,967,15,133,0.074285,0.074094,0.000595,UNSAT
uuf50-0594.cnf,123,895,21,123,0.063331,0.063215,0.000544,UNSAT
uuf50-0595.cnf,103,681,13,103,0.054932,0.054713,0.000577,UNSAT
uuf50-0596.cnf,129,901,13,129,0.069781,0.069546,0.000564,UNSAT
uuf50-0597.cnf,159,1031,24,159,0.075976,0.075708,0.0006,UNSAT
uuf50-0598.cnf,123,1055,9,123,0.062055,0.061947,0.00045,UNSAT
uuf50-0599.cnf,107,741,8,107,0.057084,0.055492,0.006241,UNSAT
uuf50-06.cnf,103,814,8,103,0.057197,0.056978,0.000602,UNSAT
uuf50-060.cnf,123,968,8,123,0.066939,0.066732,0.000549,UNSAT
uuf50-0600.cnf,69,452,6,69,0.037838,0.037682,0.000463,UNSAT
uuf50-0601.cnf,227,1407,40,227,0.102969,0.102699,0.000666,UNSAT
uuf50-0602.cnf,77,664,0,77,0.047116,0.046992,0.000495,UNSAT
uuf50-0603.cnf,117,958,4,117,0.05819,0.058002,0.00057,UNSAT
uuf50-0604.cnf,121,894,33,121,0.060657,0.060557,0.000434,UNSAT
uuf50-0605.cnf,165,971,12,165,0.077665,0.077397,0.000685,UNSAT
uuf50-0606.cnf,137,940,16,137,0.07035,0.070124,0.000646,UNSAT
uuf50-0607.cnf,87,620,12,87,0.04431,0.04416,0.000516,UNSAT
uuf50-0608.cnf,101,755,16,101,0.054889,0.054744,0.000484,UNSAT
uuf50-0609.cnf,99,729,16,99,0.051766,0.05154,0.000662,UNSAT
uuf50-061.cnf,131,1094,2,131,0.071741,0.071621,0.000604,UNSAT
uuf50-0610.cnf,75,693,4,75,0.041843,0.041718,0.000493,UNSAT
uuf50-0611.cnf,193,1351,23,193,0.090564,0.089879,0.001861,UNSAT
uuf50-0612.cnf,103,614,3,103,0.056722,0.05648,0.000556,UNSAT
uuf50-0613.cnf,131,839,16,131,0.0612,0.061006,0.000549,UNSAT
uuf50-0614.cnf,83,599,18,83,0.041538,0.041388,0.000456,UNSAT
uuf50-0615.cnf,123,780,15,123,0.060656,0.058874,0.004783,UNSAT
uuf50-0616.cnf,87,686,5,87,0.051822,0.051554,0.000894,UNSAT
uuf50-0617.cnf,121,852,6,121,0.062308,0.062091,0.000619,UNSAT
uuf50-0618.cnf,85,613,5,85,0.048588,0.048463,0.000455,UNSAT
uuf50-0619.cnf,147,898,12,147,0.064879,0.064056,0.002307,UNSAT
uuf50-062.cnf,65,426,11,65,0.034137,0.034071,0.000341,UNSAT
uuf50-0620.cnf,101,643,10,101,0.052255,0.052074,0.000588,UNSAT
uuf50-0621.cnf,111,724,13,111,0.061602,0.061394,0.000593,UNSAT
uuf50-0622.cnf,61,425,4,61,0.0334,0.033338,0.000304,UNSAT
uuf50-0623.cnf,157,1054,27,157,0.076287,0.076077,0.000624,UNSAT
uuf50-0624.cnf,183,1202,15,183,0.085154,0.084958,0.000747,UNSAT
uuf50-0625.cnf,139,951,14,139,0.073754,0.073529,0.000568,UNSAT
uuf50-0626.cnf,111,779,6,111,0.060306,0.059548,0.002464,UNSAT
uuf50-0627.cnf,129,1056,10,129,0.067368,0.067233,0.00055,UNSAT
uuf50-0628.cnf,219,1536,51,219,0.091672,0.091433,0.000677,UNSAT
uuf50-0629.cnf,81,551,11,81,0.040091,0.039961,0.000486,UNSAT
uuf50-063.cnf,125,879,26,125,0.063254,0.063111,0.000511,UNSAT
uuf50-0630.cnf,57,369,6,57,0.030968,0.030861,0.00038,UNSAT
uuf50-0631.cnf,101,745,6,101,0.051133,0.050944,0.000549,UNSAT
uuf50-0632.cnf,129,889,7,129,0.064188,0.06401,0.000557,UNSAT
uuf50-0633.cnf,109,731,8,109,0.051255,0.051144,0.00047,UNSAT
uuf50-0634.cnf,149,909,17,149,0.069569,0.069474,0.000574,UNSAT
uuf50-0635.cnf,67,514,3,67,0.039295,0.039116,0.000537,UNSAT
uuf50-0636.cnf,65,489,11,65,0.035376,0.035332,0.000353,UNSAT
uuf50-0637.cnf,115,742,2,115,0.06014,0.059946,0.000637,UNSAT
uuf50-0638.cnf,153,1135,17,153,0.070672,0.070482,0.000575,UNSAT
uuf50-0639.cnf,103,656,17,103,0.050353,0.048224,0.005663,UNSAT
uuf50-064.cnf,99,740,14,99,0.050886,0.050767,0.000521,UNSAT
uuf50-0640.cnf,99,714,11,99,0.046013,0.045885,0.000448,UNSAT
uuf50-0641.cnf,123,881,5,123,0.069289,0.069062,0.000553,UNSAT
uuf50-0642.cnf,107,728,21,107,0.056298,0.055206,0.003063,UNSAT
uuf50-0643.cnf,115,673,13,115,0.053523,0.052176,0.004077,UNSAT
uuf50-0644.cnf,71,442,6,71,0.035796,0.035643,0.00047,UNSAT
uuf50-0645.cnf,75,533,8,75,0.040145,0.040011,0.000464,UNSAT
uuf50-0646.cnf,131,929,6,131,0.069029,0.0688,0.000517,UNSAT
uuf50-0647.cnf,99,692,16,99,0.046223,0.046084,0.00046,UNSAT
uuf50-0648.cnf,151,1144,16,151,0.076523,0.076347,0.000508,UNSAT
uuf50-0649.cnf,131,804,12,131,0.059387,0.059186,0.000574,UNSAT
uuf50-065.cnf,117,876,19,117,0.060087,0.059906,0.000555,UNSAT
uuf50-0650.cnf,71,465,7,71,0.035725,0.035673,0.000369,UNSAT
uuf50-0651.cnf,87,643,13,87,0.04422,0.043805,0.001154,UNSAT
uuf50-0652.cnf,147,971,8,147,0.076169,0.075952,0.000589,UNSAT
uuf50-0653.cnf,155,1174,12,155,0.080355,0.080091,0.000634,UNSAT
uuf50-0654.cnf,159,1063,15,159,0.081795,0.081638,0.000573,UNSAT
uuf50-0655.cnf,129,982,3,129,0.070799,0.070574,0.000563,UNSAT
uuf50-0656.cnf,113,884,12,113,0.060082,0.059737,0.000811,UNSAT
uuf50-0657.cnf,69,511,11,69,0.040163,0.039948,0.000557,UNSAT
uuf50-0658.cnf,153,1073,15,153,0.076006,0.075829,0.000581,UNSAT
uuf50-0659.cnf,207,1674,21,207,0.093849,0.093636,0.00059,UNSAT
uuf50-066.cnf,157,1065,30,157,0.079388,0.078975,0.001359,UNSAT
uuf50-0660.cnf,137,857,4,137,0.068593,0.068325,0.000772,UNSAT
uuf50-0661.cnf,103,645,4,103,0.052203,0.052055,0.000474,UNSAT
uuf50-0662.cnf,75,466,5,75,0.039906,0.039702,0.000583,UNSAT
uuf50-0663.cnf,69,613,4,69,0.04035,0.040023,0.000646,UNSAT
uuf50-0664.cnf,75,624,3,75,0.041185,0.041041,0.000429,UNSAT
uuf50-0665.cnf,95,544,12,95,0.049878,0.049725,0.00048,UNSAT
uuf50-0666.cnf,71,434,17,71,0.034241,0.033878,0.000882,UNSAT
uuf50-0667.cnf,225,1507,48,225,0.102667,0.102387,0.000808,UNSAT
uuf50-0668.cnf,119,837,13,119,0.064199,0.063647,0.001581,UNSAT
uuf50-0669.cnf,161,1158,24,161,0.075434,0.075203,0.000621,UNSAT
uuf50-067.cnf,151,1069,8,151,0.080236,0.08,0.000587,UNSAT
uuf50-0670.cnf,123,742,3,123,0.06362,0.063449,0.000555,UNSAT
uuf50-0671.cnf,163,976,30,163,0.072468,0.072236,0.000591,UNSAT
uuf50-0672.cnf,103,685,5,103,0.052826,0.052671,0.000454,UNSAT
uuf50-0673.cnf,87,575,5,87,0.043933,0.043758,0.000501,UNSAT
uuf50-0674.cnf,123,851,3,123,0.068769,0.068489,0.000636,UNSAT
uuf50-0675.cnf,113,689,0,113,0.063927,0.06376,0.000528,UNSAT
uuf50-0676.cnf,103,657,2,103,0.056912,0.056781,0.000484,UNSAT
uuf50-0677.cnf,95,598,6,95,0.04951,0.049384,0.00044,UNSAT
uuf50-0678.cnf,109,863,5,109,0.058892,0.058707,0.000533,UNSAT
uuf50-0679.cnf,183,1289,18,183,0.095127,0.094848,0.000666,UNSAT
uuf50-068.cnf,105,664,5,105,0.054738,0.054562,0.000553,UNSAT
uuf50-0680.cnf,81,646,6,81,0.041557,0.041472,0.000433,UNSAT
uuf50-0681.cnf,145,1110,21,145,0.072442,0.07224,0.000584,UNSAT
uuf50-0682.cnf,93,818,2,93,0.054124,0.053972,0.000576,UNSAT
uuf50-0683.cnf,141,1012,22,141,0.065615,0.065417,0.000566,UNSAT
uuf50-0684.cnf,121,933,7,121,0.063119,0.062948,0.000526,UNSAT
uuf50-0685.cnf,173,1124,12,173,0.079446,0.079226,0.000612,UNSAT
uuf50-0686.cnf,75,547,4,75,0.042111,0.041985,0.00044,UNSAT
uuf50-0687.cnf,139,989,17,139,0.092124,0.094494,0.019045,UNSAT
uuf50-0688.cnf,107,796,9,107,0.069199,0.076591,0.013081,UNSAT
uuf50-0689.cnf,89,586,9,89,0.062971,0.067316,0.010083,UNSAT
uuf50-069.cnf,117,848,12,117,0.07403,0.080668,0.013413,UNSAT
uuf50-0690.cnf,119,872,10,119,0.08207,0.087316,0.01509,UNSAT
uuf50-0691.cnf,153,1025,9,153,0.092126,0.087244,0.015068,UNSAT
uuf50-0692.cnf,145,1122,15,145,0.092478,0.094713,0.013903,UNSAT
uuf50-0693.cnf,89,658,3,89,0.065003,0.069405,0.008967,UNSAT
uuf50-0694.cnf,179,1317,35,179,0.10612,0.100026,0.016068,UNSAT
uuf50-0695.cnf,89,574,7,89,0.05092,0.055584,0.008473,UNSAT
uuf50-0696.cnf,119,1033,3,119,0.082574,0.083299,0.012637,UNSAT
uuf50-0697.cnf,107,748,4,107,0.077564,0.081858,0.011984,UNSAT
uuf50-0698.cnf,159,983,24,159,0.084666,0.08695,0.013133,UNSAT
